age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contact_efficiency,is_repeat_customer
30,admin.,married,university.degree,no,no,no,cellular,jul,wed,397,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,66.16666666666667,0
34,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,431,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,431.0,0
27,technician,single,university.degree,no,yes,no,cellular,jul,wed,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,71.0,0
40,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,480,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,480.0,0
34,blue-collar,single,basic.9y,no,no,no,cellular,jul,wed,218,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,72.66666666666667,0
27,blue-collar,single,basic.4y,no,yes,no,cellular,jul,wed,676,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,135.2,0
30,technician,single,university.degree,no,no,no,telephone,jul,wed,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,74.0,0
53,admin.,divorced,university.degree,no,yes,no,cellular,jul,wed,240,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,120.0,0
33,blue-collar,married,basic.6y,no,no,no,telephone,jul,wed,292,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,292.0,0
33,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,391,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,391.0,0
39,technician,single,high.school,no,yes,no,telephone,jul,wed,233,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,33.285714285714285,0
34,admin.,married,high.school,no,yes,no,cellular,jul,wed,293,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,293.0,0
34,admin.,married,high.school,no,no,no,cellular,jul,wed,391,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,391.0,0
34,admin.,married,high.school,no,no,yes,cellular,jul,wed,432,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,432.0,0
34,admin.,married,high.school,no,yes,yes,cellular,jul,wed,411,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,411.0,0
20,admin.,single,high.school,no,no,no,cellular,jul,wed,208,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,52.0,0
34,admin.,married,high.school,no,no,no,cellular,jul,wed,359,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,71.8,0
41,unemployed,single,high.school,no,no,no,cellular,jul,wed,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,197.0,0
41,unemployed,single,high.school,no,yes,no,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,156.0,0
34,admin.,married,university.degree,no,no,no,cellular,jul,wed,266,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,266.0,0
27,blue-collar,single,basic.4y,no,yes,no,cellular,jul,wed,211,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,19.181818181818183,0
29,technician,married,professional.course,no,no,no,cellular,jul,wed,263,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,131.5,0
32,admin.,married,university.degree,no,no,no,cellular,jul,wed,226,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,113.0,0
39,technician,married,professional.course,no,yes,no,cellular,jul,wed,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,115.5,0
46,technician,married,university.degree,no,no,no,telephone,jul,wed,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,60.0,0
52,retired,married,basic.9y,no,no,no,cellular,jul,wed,171,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,57.0,0
27,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,243,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,48.6,0
28,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,137,16,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8.5625,0
27,technician,single,university.degree,no,yes,no,cellular,jul,wed,593,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,296.5,0
33,admin.,married,high.school,no,no,no,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,156.0,0
40,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,246,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,82.0,0
27,technician,single,high.school,no,no,no,cellular,jul,wed,445,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,222.5,0
57,entrepreneur,married,university.degree,no,no,no,telephone,jul,wed,337,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,337.0,0
58,retired,married,basic.4y,no,no,no,cellular,jul,wed,1014,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1014.0,0
36,services,single,high.school,no,no,no,cellular,jul,wed,399,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,23.470588235294116,0
32,admin.,single,university.degree,no,no,no,telephone,jul,wed,85,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,17.0,0
33,technician,married,university.degree,no,no,no,telephone,jul,wed,19,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2.375,0
51,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,wed,173,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,173.0,0
48,technician,single,professional.course,no,yes,yes,telephone,jul,wed,17,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,17.0,0
28,blue-collar,single,professional.course,no,no,no,cellular,jul,wed,1290,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,322.5,0
54,management,married,university.degree,no,yes,no,cellular,jul,wed,281,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,93.66666666666667,0
31,admin.,married,university.degree,no,yes,no,telephone,jul,wed,193,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,48.25,0
47,admin.,married,university.degree,no,no,no,telephone,jul,wed,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,76.0,0
35,technician,single,university.degree,no,no,no,cellular,jul,wed,128,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,64.0,0
32,technician,single,university.degree,no,yes,yes,telephone,jul,wed,16,43,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0.37209302325581395,0
45,technician,married,professional.course,no,no,no,telephone,jul,wed,20,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,4.0,0
28,technician,single,university.degree,no,yes,no,cellular,jul,wed,115,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,57.5,0
27,admin.,married,university.degree,no,no,no,cellular,jul,wed,607,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,151.75,0
38,technician,married,professional.course,no,no,no,telephone,jul,wed,56,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,56.0,0
42,admin.,married,university.degree,no,no,no,cellular,jul,wed,799,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,133.16666666666666,0
36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,372,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,372.0,0
41,admin.,married,basic.9y,no,yes,no,telephone,jul,wed,120,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,40.0,0
36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,119,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,119.0,0
27,admin.,single,university.degree,no,no,no,cellular,jul,wed,919,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,459.5,0
36,technician,divorced,basic.9y,no,yes,no,cellular,jul,wed,497,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,497.0,0
25,services,single,university.degree,no,yes,no,cellular,jul,wed,170,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,170.0,0
52,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,wed,630,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,157.5,0
54,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,196.0,0
26,services,married,high.school,no,yes,yes,cellular,jul,wed,134,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,33.5,0
30,services,single,high.school,no,no,no,cellular,jul,wed,1426,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,475.3333333333333,0
27,retired,single,basic.9y,no,no,no,cellular,jul,thu,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,121.0,0
32,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,75.0,0
32,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,151,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,151.0,0
33,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,143.0,0
31,blue-collar,married,basic.4y,no,no,no,telephone,jul,thu,317,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,158.5,0
32,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,668,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,668.0,0
57,retired,married,basic.4y,no,yes,no,cellular,jul,thu,496,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,496.0,0
31,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,315,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,315.0,0
27,admin.,married,high.school,no,no,no,cellular,jul,thu,88,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,88.0,0
27,admin.,married,high.school,no,yes,no,cellular,jul,thu,141,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,141.0,0
31,technician,single,university.degree,no,no,no,cellular,jul,thu,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,305.0,0
30,services,married,high.school,no,no,no,cellular,jul,thu,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,111.0,0
26,admin.,single,high.school,no,no,no,cellular,jul,thu,241,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,60.25,0
55,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,185.0,0
57,technician,divorced,professional.course,no,yes,yes,cellular,jul,thu,235,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,235.0,0
50,management,married,university.degree,no,no,no,cellular,jul,thu,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,144.0,0
39,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,75.0,0
39,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,266,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,266.0,0
27,technician,single,professional.course,no,yes,no,cellular,jul,thu,121,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,40.333333333333336,0
57,retired,divorced,high.school,no,yes,no,cellular,jul,thu,162,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,27.0,0
34,technician,single,university.degree,no,yes,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,192.0,0
34,technician,single,university.degree,no,yes,no,cellular,jul,thu,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,124.0,0
34,technician,single,university.degree,no,yes,no,cellular,jul,thu,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,560.0,0
48,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,108,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,54.0,0
28,admin.,single,university.degree,no,no,yes,cellular,jul,thu,93,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,93.0,0
34,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,196.0,0
50,management,married,university.degree,no,yes,no,cellular,jul,thu,1019,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,1019.0,0
36,admin.,single,high.school,no,no,no,cellular,jul,thu,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,165.0,0
36,admin.,single,high.school,no,yes,no,telephone,jul,thu,140,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,140.0,0
36,services,married,high.school,no,no,no,cellular,jul,thu,211,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,211.0,0
48,technician,married,basic.9y,no,no,no,cellular,jul,thu,119,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,23.8,0
25,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,30,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,15.0,0
27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,402,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,402.0,0
37,technician,divorced,university.degree,no,no,no,cellular,jul,thu,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,132.0,0
34,technician,single,university.degree,no,yes,yes,cellular,jul,thu,1065,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,1065.0,0
55,services,married,high.school,no,no,yes,cellular,jul,thu,371,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,371.0,0
33,technician,married,professional.course,no,yes,no,cellular,jul,thu,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,226.0,0
49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,105.0,0
23,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,168,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,168.0,0
33,blue-collar,single,basic.6y,no,no,no,cellular,jul,thu,854,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,854.0,0
31,services,married,high.school,no,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,129.0,0
34,technician,married,university.degree,no,no,no,cellular,jul,thu,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,76.0,0
31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,192.0,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,272,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,272.0,0
31,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,364,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,364.0,0
32,technician,married,professional.course,no,yes,no,cellular,jul,thu,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,255.0,0
32,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,thu,624,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,624.0,0
31,admin.,divorced,high.school,no,no,no,cellular,jul,thu,128,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,21.333333333333332,0
49,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,75.0,0
25,services,single,professional.course,no,yes,no,cellular,jul,thu,384,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,384.0,0
49,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,268.0,0
32,services,single,basic.9y,no,yes,no,cellular,jul,thu,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,165.0,0
33,technician,married,university.degree,no,yes,no,cellular,jul,thu,42,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,42.0,0
34,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,181,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,181.0,0
25,technician,single,professional.course,no,yes,no,cellular,jul,thu,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,234.0,0
38,housemaid,married,high.school,no,no,no,telephone,jul,thu,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,121.0,0
39,blue-collar,married,basic.6y,no,no,no,cellular,jul,thu,298,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,298.0,0
38,housemaid,married,high.school,no,no,no,cellular,jul,thu,356,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,356.0,0
25,technician,single,professional.course,no,yes,no,cellular,jul,thu,783,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,783.0,0
23,blue-collar,single,high.school,no,no,no,cellular,jul,thu,228,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,228.0,0
29,student,single,university.degree,no,no,no,cellular,jul,thu,104,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,104.0,0
36,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,1102,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,1102.0,0
29,admin.,single,university.degree,no,no,no,cellular,jul,thu,441,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,441.0,0
29,student,single,university.degree,no,yes,no,cellular,jul,thu,370,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,370.0,0
29,student,single,university.degree,no,yes,no,cellular,jul,thu,489,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,489.0,0
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,103,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,103.0,0
25,admin.,single,high.school,no,no,no,cellular,jul,thu,67,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,67.0,0
25,admin.,single,high.school,no,no,yes,cellular,jul,thu,277,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,277.0,0
54,retired,married,high.school,no,yes,no,cellular,jul,thu,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,154.0,0
42,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,214,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,214.0,0
32,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,176,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,176.0,0
29,admin.,married,university.degree,no,no,no,cellular,jul,thu,37,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,37.0,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,473,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,473.0,0
30,self-employed,married,university.degree,no,yes,no,cellular,jul,thu,140,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,70.0,0
28,admin.,married,high.school,no,no,no,cellular,jul,thu,964,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,964.0,0
38,services,divorced,high.school,no,no,no,cellular,jul,thu,503,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,503.0,0
26,technician,married,professional.course,no,no,no,cellular,jul,thu,439,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,439.0,0
25,technician,married,professional.course,no,no,no,cellular,jul,thu,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,23.666666666666668,0
32,services,married,high.school,no,no,no,cellular,jul,thu,174,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,174.0,0
26,technician,married,professional.course,no,yes,no,cellular,jul,thu,804,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,804.0,0
27,technician,married,professional.course,no,yes,no,cellular,jul,thu,347,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,347.0,0
25,technician,single,professional.course,no,yes,no,cellular,jul,thu,660,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,660.0,0
31,management,single,university.degree,no,yes,yes,cellular,jul,thu,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,221.0,0
43,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,982,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,982.0,0
42,admin.,single,university.degree,no,yes,no,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,324.0,0
27,technician,single,professional.course,no,no,no,cellular,jul,thu,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,171.0,0
31,student,married,high.school,no,no,no,cellular,jul,thu,149,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,149.0,0
51,admin.,married,university.degree,no,yes,no,cellular,jul,thu,147,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,147.0,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,45.0,0
33,technician,single,professional.course,no,no,no,cellular,jul,thu,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,165.0,0
32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,150,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,150.0,0
32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,117.0,0
38,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,thu,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,95.0,0
32,admin.,single,university.degree,no,no,no,cellular,jul,thu,349,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,349.0,0
32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,96.0,0
29,technician,single,university.degree,no,no,no,cellular,jul,thu,292,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,292.0,0
32,admin.,single,university.degree,no,no,no,cellular,jul,thu,792,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,792.0,0
32,technician,single,university.degree,no,yes,no,cellular,jul,thu,100,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,100.0,0
30,technician,single,professional.course,no,yes,no,cellular,jul,thu,369,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,61.5,0
32,technician,single,university.degree,no,yes,no,cellular,jul,thu,184,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,184.0,0
32,technician,single,university.degree,no,yes,no,cellular,jul,thu,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,285.0,0
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,418,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,104.5,0
25,admin.,single,high.school,no,yes,no,telephone,jul,thu,532,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,266.0,0
34,student,divorced,basic.6y,no,yes,no,cellular,jul,thu,467,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,467.0,0
34,technician,married,high.school,no,no,yes,cellular,jul,thu,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,185.0,0
29,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,613,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,613.0,0
32,admin.,single,university.degree,no,no,no,cellular,jul,thu,152,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,25.333333333333332,0
45,management,married,university.degree,no,no,yes,cellular,jul,thu,542,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,542.0,0
34,technician,married,high.school,no,yes,no,cellular,jul,thu,210,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,210.0,0
